absolute time(s)	TEP (mV)	Va (mV)	Vb (mV)	A ratio	TTL signal	Temp (C)	comment time	comment
3717703709.231441	1.664328	-44.322354	-42.658026	1.300964	-0.000209	-0.000334	0.000000	
3717703709.331174	1.664328	-44.278567	-42.614239	1.300964	-0.000146	-0.000334	0.000000	
3717703709.431084	1.664328	-44.286387	-42.622058	1.300964	-0.000178	-0.000334	0.000000	
3717703709.532350	1.667454	-44.234781	-42.567326	1.300964	-0.000209	-0.000334	0.000000	
3717703709.632053	1.667454	-44.278567	-42.611113	1.300964	-0.000178	-0.000334	0.000000	
3717703709.731788	1.667454	-44.244163	-42.576709	1.300964	-0.000209	-0.000334	0.000000	
3717703709.832518	1.667454	-44.241036	-42.573581	1.300964	-0.000240	-0.000334	0.000000	
3717703709.933621	1.664328	-44.312971	-42.648643	1.300964	-0.000209	-0.000334	0.000000	
3717703710.033328	1.667454	-44.359886	-42.692432	1.300964	-0.000146	-0.000334	0.000000	
3717703710.133384	1.670581	-44.200377	-42.529796	1.300964	-0.000178	-0.000334	0.000000	
3717703710.233118	1.667454	-44.262929	-42.595475	1.300964	-0.000209	-0.000334	0.000000	
3717703710.332881	1.670581	-44.363014	-42.692433	1.300964	-0.000209	-0.000334	0.000000	
3717703710.433614	1.670581	-44.309844	-42.639263	1.300964	-0.000271	-0.000334	0.000000	
3717703710.533347	1.670581	-44.247291	-42.576711	1.300964	-0.000178	-0.000334	0.000000	
3717703710.633077	1.673707	-44.286387	-42.612680	1.300964	-0.000209	-0.000334	0.000000	
3717703710.732810	1.670581	-44.289514	-42.618934	1.300964	-0.000209	-0.000334	0.000000	
3717703710.833541	1.670581	-44.287950	-42.617370	1.300964	-0.000178	-0.000334	0.000000	
3717703710.933274	1.667454	-44.281695	-42.614241	1.300964	-0.000178	-0.000334	0.000000	
3717703711.033010	1.670581	-44.239472	-42.568891	1.300964	-0.000178	-0.000334	0.000000	
3717703711.132743	1.670581	-44.328610	-42.658029	1.300964	-0.000271	-0.000334	0.000000	
3717703711.233474	1.670581	-44.222270	-42.551689	1.300964	-0.000271	-0.000334	0.000000	
3717703711.333208	1.667454	-44.186302	-42.518848	1.300964	-0.000209	-0.000334	0.000000	
3717703711.433042	1.670581	-44.284823	-42.614242	1.300964	-0.000240	-0.000334	0.000000	
3717703711.532776	1.670581	-44.314535	-42.643955	1.300964	-0.000178	-0.000334	0.000000	
3717703711.633511	1.667454	-44.319227	-42.651772	1.300964	-0.000178	-0.000334	0.000000	
3717703711.733244	1.667454	-44.269185	-42.601730	1.300964	-0.000146	-0.000334	0.000000	
3717703711.832978	1.667454	-44.256674	-42.589220	1.300964	-0.000209	-0.000334	0.000000	
3717703711.932743	1.667454	-44.137824	-42.470369	1.300964	-0.000146	-0.000334	0.000000	
3717703712.033445	1.667454	-44.103420	-42.435965	1.300964	-0.000209	-0.000334	0.000000	
3717703712.133182	1.670581	-44.194121	-42.523541	1.300964	-0.000178	-0.000334	0.000000	
3717703712.232912	1.670581	-44.015846	-42.345265	1.300964	-0.000178	-0.000334	0.000000	
3717703712.333644	1.667454	-44.069016	-42.401561	1.300964	-0.000178	-0.000334	0.000000	
3717703712.433044	1.670581	-44.069016	-42.398435	1.300964	-0.000178	-0.000334	0.000000	
3717703712.532787	1.670581	-44.139388	-42.468807	1.300964	-0.000209	-0.000334	0.000000	
3717703712.633508	1.667454	-44.203504	-42.536050	1.300964	-0.000240	-0.000334	0.000000	
3717703712.733242	1.670581	-44.153462	-42.482881	1.300964	-0.000146	-0.000334	0.000000	
3717703712.833385	1.670581	-44.137824	-42.467243	1.300964	-0.000209	-0.000334	0.000000	
3717703712.933117	1.670581	-44.078399	-42.407818	1.300964	-0.000209	-0.000334	0.000000	
3717703713.032850	1.670581	-44.153462	-42.482881	1.300964	-0.000271	-0.000334	0.000000	
3717703713.133581	1.670581	-44.112803	-42.442222	1.300964	-0.000303	-0.000334	0.000000	
3717703713.233323	1.667454	-44.247291	-42.579837	1.300964	-0.000178	-0.000334	0.000000	
3717703713.333496	1.667454	-44.159717	-42.492263	1.300964	-0.000178	-0.000334	0.000000	
3717703713.433230	1.670581	-44.347375	-42.676795	1.300964	-0.000271	-0.000334	0.000000	
3717703713.532963	1.667454	-44.253546	-42.586092	1.300964	-0.000209	-0.000334	0.000000	
3717703713.634694	1.667454	-44.222270	-42.554816	1.300964	-0.000209	-0.000334	0.000000	
3717703713.733951	1.667454	-44.287950	-42.620496	1.300964	-0.000178	-0.000334	0.000000	
3717703713.834682	1.667454	-44.287950	-42.620496	1.300964	-0.000146	-0.000334	0.000000	
3717703713.934415	1.667454	-44.200377	-42.532922	1.300964	-0.000178	-0.000334	0.000000	
3717703714.034467	1.664328	-44.094037	-42.429709	1.300964	-0.000178	-0.000334	0.000000	
3717703714.134200	1.667454	-44.029920	-42.362466	1.300964	-0.000209	-0.000334	0.000000	
3717703714.233940	1.664328	-44.119058	-42.454730	1.300964	-0.000209	-0.000334	0.000000	
3717703714.333822	1.664328	-44.050250	-42.385922	1.300964	-0.000178	-0.000334	0.000000	
3717703714.434607	1.664328	-44.040867	-42.376539	1.300964	-0.000178	-0.000334	0.000000	
3717703714.534340	1.664328	-44.103420	-42.439091	1.300964	-0.000209	-0.000334	0.000000	
3717703714.633753	1.667454	-44.128441	-42.460986	1.300964	-0.000209	-0.000334	0.000000	
3717703714.734483	1.664328	-44.162845	-42.498517	1.300964	-0.000209	-0.000334	0.000000	
3717703714.834097	1.667454	-44.165973	-42.498518	1.300964	-0.000209	-0.000334	0.000000	
3717703714.933801	1.667454	-44.078399	-42.410944	1.300964	-0.000240	-0.000334	0.000000	
3717703715.034543	1.667454	-44.043995	-42.376540	1.300964	-0.000115	-0.000334	0.000000	
3717703715.135310	1.664328	-43.968931	-42.304603	1.300964	-0.000146	-0.000334	0.000000	
3717703715.235010	1.664328	-44.006463	-42.342135	1.300964	-0.000178	-0.000334	0.000000	
3717703715.334741	1.667454	-44.100292	-42.432838	1.300964	-0.000146	-0.000334	0.000000	
3717703715.435526	1.664328	-44.012718	-42.348390	1.300964	-0.000178	-0.000334	0.000000	
3717703715.535275	1.665891	-43.936091	-42.270200	1.300964	-0.000240	-0.000334	0.000000	
3717703715.634990	1.664328	-43.959548	-42.295220	1.300964	-0.000209	-0.000334	0.000000	
3717703715.734894	1.667454	-43.993952	-42.326498	1.300964	-0.000209	-0.000334	0.000000	
3717703715.835624	1.667454	-44.047122	-42.379668	1.300964	-0.000209	-0.000334	0.000000	
3717703715.935399	1.664328	-43.940783	-42.276454	1.300964	-0.000209	-0.000334	0.000000	
3717703716.036116	1.664328	-43.940783	-42.276454	1.300964	-0.000209	-0.000334	0.000000	
3717703716.135951	1.664328	-43.981442	-42.317114	1.300964	-0.000271	-0.000334	0.000000	
3717703716.236683	1.664328	-43.934527	-42.270199	1.300964	-0.000178	-0.000334	0.000000	
3717703716.336414	1.664328	-43.956421	-42.292092	1.300964	-0.000240	-0.000334	0.000000	
3717703716.436124	1.664328	-43.965804	-42.301475	1.300964	-0.000209	-0.000334	0.000000	
3717703716.535858	1.661202	-44.037739	-42.376537	1.300964	-0.000178	-0.000334	0.000000	
3717703716.636589	1.661202	-43.976750	-42.315548	1.300964	-0.000209	-0.000334	0.000000	
3717703716.736321	1.661202	-43.800039	-42.138837	1.300964	-0.000209	-0.000334	0.000000	
3717703716.836053	1.667454	-43.900123	-42.232669	1.300964	-0.000178	-0.000334	0.000000	
3717703716.935787	1.664328	-43.978314	-42.313986	1.300964	-0.000178	-0.000334	0.000000	
3717703717.036519	1.664328	-44.025229	-42.360900	1.300964	-0.000209	-0.000334	0.000000	
3717703717.136264	1.661202	-44.000208	-42.339005	1.300964	-0.000271	-0.000334	0.000000	
3717703717.235985	1.664328	-43.893868	-42.229540	1.300964	-0.000209	-0.000334	0.000000	
3717703717.337711	1.661202	-44.000208	-42.339005	1.300964	-0.000146	-0.000334	0.000000	
3717703717.437453	1.661202	-44.053378	-42.392175	1.300964	-0.000209	-0.000334	0.000000	
3717703717.538182	1.664328	-44.140951	-42.476623	1.300964	-0.000146	-0.000334	0.000000	
3717703717.637917	1.658076	-44.047122	-42.389046	1.300964	-0.000209	-0.000334	0.000000	
3717703717.738648	1.661202	-44.047122	-42.385920	1.300964	-0.000146	-0.000334	0.000000	
3717703717.838382	1.661202	-43.896996	-42.235793	1.300964	-0.000209	-0.000334	0.000000	
3717703717.938146	1.658076	-43.882921	-42.224845	1.300964	-0.000240	-0.000334	0.000000	
3717703718.037847	1.661202	-43.918889	-42.257687	1.300964	-0.000303	-0.000334	0.000000	
3717703718.138578	1.658076	-43.875102	-42.217026	1.300964	-0.000178	-0.000334	0.000000	
3717703718.238312	1.658076	-43.997080	-42.339004	1.300964	-0.000178	-0.000334	0.000000	
3717703718.338078	1.661202	-44.000208	-42.339005	1.300964	-0.000115	-0.000334	0.000000	
3717703718.437810	1.661202	-43.937655	-42.276453	1.300964	-0.000146	-0.000334	0.000000	
3717703718.538573	1.658076	-43.940783	-42.282706	1.300964	-0.000178	-0.000334	0.000000	
3717703718.638306	1.661202	-43.943910	-42.282708	1.300964	-0.000240	-0.000334	0.000000	
3717703718.738039	1.658076	-44.075271	-42.417195	1.300964	-0.000271	-0.000334	0.000000	
3717703718.837771	1.661202	-44.087782	-42.426579	1.300964	-0.000178	-0.000334	0.000000	
3717703718.938502	1.661202	-43.973623	-42.312421	1.300964	-0.000240	-0.000334	0.000000	
3717703719.038234	1.658076	-43.990825	-42.332749	1.300964	-0.000178	-0.000334	0.000000	
3717703719.138994	1.658076	-43.993952	-42.335876	1.300964	-0.000146	-0.000334	0.000000	
3717703719.240724	1.661202	-43.909506	-42.248304	1.300964	-0.000178	-0.000334	0.000000	
3717703719.340425	1.661202	-43.912634	-42.251432	1.300964	-0.000240	-0.000334	0.000000	
3717703719.440159	1.664328	-43.968931	-42.304603	1.300964	-0.000178	-0.000334	0.000000	
3717703719.540918	1.661202	-43.968931	-42.307729	1.300964	-0.000209	-0.000334	0.000000	
3717703719.641686	1.658076	-43.972059	-42.313983	1.300964	-0.000240	-0.000334	0.000000	
3717703719.741422	1.661202	-43.932964	-42.271761	1.300964	-0.000209	-0.000334	0.000000	
3717703719.841186	1.658076	-43.828188	-42.170112	1.300964	-0.000178	-0.000334	0.000000	
3717703719.940887	1.661202	-43.890740	-42.229538	1.300964	-0.000271	-0.000334	0.000000	
3717703720.041656	1.658076	-43.859464	-42.201388	1.300964	-0.000209	-0.000334	0.000000	
3717703720.141350	1.658076	-43.882921	-42.224845	1.300964	-0.000178	-0.000334	0.000000	
3717703720.241083	1.658076	-43.934527	-42.276451	1.300964	-0.000146	-0.000334	0.000000	
3717703720.340849	1.658076	-44.040867	-42.382791	1.300964	-0.000178	-0.000334	0.000000	
3717703720.441549	1.661202	-44.069016	-42.407814	1.300964	-0.000240	-0.000334	0.000000	
3717703720.541282	1.661202	-43.972059	-42.310857	1.300964	-0.000209	-0.000334	0.000000	
3717703720.641015	1.661202	-43.993952	-42.332750	1.300964	-0.000178	-0.000334	0.000000	
3717703720.740746	1.661202	-43.978314	-42.317112	1.300964	-0.000178	-0.000334	0.000000	
3717703720.841477	1.661202	-43.918889	-42.257687	1.300964	-0.000178	-0.000334	0.000000	
3717703720.941210	1.659639	-43.993952	-42.334313	1.300964	-0.000146	-0.000334	0.000000	
3717703721.040947	1.661202	-43.943910	-42.282708	1.300964	-0.000178	-0.000334	0.000000	
3717703721.142674	1.661202	-43.940783	-42.279580	1.300964	-0.000209	-0.000334	0.000000	
3717703721.242408	1.661202	-43.865719	-42.204517	1.300964	-0.000240	-0.000334	0.000000	
3717703721.342141	1.661202	-43.997080	-42.335878	1.300964	-0.000146	-0.000334	0.000000	
3717703721.441905	1.658076	-43.981442	-42.323366	1.300964	-0.000146	-0.000334	0.000000	
3717703721.542604	1.658076	-44.072143	-42.414067	1.300964	-0.000178	-0.000334	0.000000	
3717703721.642338	1.658076	-43.975187	-42.317110	1.300964	-0.000178	-0.000334	0.000000	
3717703721.742072	1.658076	-43.947038	-42.288962	1.300964	-0.000209	-0.000334	0.000000	
3717703721.842830	1.651824	-43.943910	-42.292086	1.300964	-0.000178	-0.000334	0.000000	
3717703721.943562	1.658076	-43.993952	-42.335876	1.300964	-0.000178	-0.000334	0.000000	
3717703722.043266	1.664328	-44.054941	-42.390613	1.300964	-0.000146	-0.000334	0.000000	
3717703722.143001	1.661202	-43.990825	-42.329623	1.300964	-0.000240	-0.000334	0.000000	
3717703722.244728	1.658076	-43.922017	-42.263941	1.300964	-0.000209	-0.000334	0.000000	
3717703722.345491	1.664328	-43.934527	-42.270199	1.300964	-0.000178	-0.000334	0.000000	
3717703722.445191	1.664328	-43.901687	-42.237359	1.300964	-0.000209	-0.000334	0.000000	
3717703722.544927	1.661202	-43.962676	-42.301474	1.300964	-0.000146	-0.000334	0.000000	
3717703722.645655	1.658076	-43.911070	-42.252994	1.300964	-0.000240	-0.000334	0.000000	
3717703722.745387	1.664328	-43.932964	-42.268635	1.300964	-0.000209	-0.000334	0.000000	
3717703722.845121	1.661202	-43.965804	-42.304601	1.300964	-0.000178	-0.000334	0.000000	
3717703722.944855	1.661202	-43.893868	-42.232666	1.300964	-0.000178	-0.000334	0.000000	
3717703723.045585	1.664328	-44.031484	-42.367156	1.300964	-0.000178	-0.000334	0.000000	
3717703723.145319	1.661202	-44.065888	-42.404686	1.300964	-0.000209	-0.000334	0.000000	
3717703723.245051	1.658076	-43.925144	-42.267068	1.300964	-0.000209	-0.000334	0.000000	
3717703723.344795	1.661202	-43.940783	-42.279580	1.300964	-0.000178	-0.000334	0.000000	
3717703723.445515	1.662765	-43.890740	-42.227975	1.300964	-0.000146	-0.000334	0.000000	
3717703723.545249	1.661202	-43.922017	-42.260815	1.300964	-0.000146	-0.000334	0.000000	
3717703723.644982	1.664328	-43.934527	-42.270199	1.300964	-0.000146	-0.000334	0.000000	
3717703723.746710	1.661202	-44.006463	-42.345261	1.300964	-0.000178	-0.000334	0.000000	
3717703723.846442	1.658076	-43.987697	-42.329621	1.300964	-0.000209	-0.000334	0.000000	
3717703723.946204	1.661202	-43.881358	-42.220155	1.300964	-0.000178	-0.000334	0.000000	
3717703724.045909	1.658076	-43.915762	-42.257685	1.300964	-0.000209	-0.000334	0.000000	
3717703724.146640	1.658076	-43.912634	-42.254558	1.300964	-0.000178	-0.000334	0.000000	
3717703724.246373	1.661202	-43.906379	-42.245176	1.300964	-0.000240	-0.000334	0.000000	
3717703724.346107	1.658076	-43.965804	-42.307728	1.300964	-0.000084	-0.000334	0.000000	
3717703724.445844	1.661202	-44.053378	-42.392175	1.300964	-0.000240	-0.000334	0.000000	
3717703724.546570	1.661202	-43.940783	-42.279580	1.300964	-0.000209	-0.000334	0.000000	
3717703724.646303	1.661202	-43.959548	-42.298346	1.300964	-0.000178	-0.000334	0.000000	
3717703724.746037	1.661202	-43.903251	-42.242049	1.300964	-0.000146	-0.000334	0.000000	
3717703724.845770	1.661202	-43.900123	-42.238921	1.300964	-0.000178	-0.000334	0.000000	
3717703724.946528	1.661202	-43.925144	-42.263942	1.300964	-0.000146	-0.000334	0.000000	
3717703725.046234	1.661202	-43.975187	-42.313984	1.300964	-0.000178	-0.000334	0.000000	
3717703725.145997	1.661202	-43.947038	-42.285836	1.300964	-0.000240	-0.000334	0.000000	
3717703725.247694	1.664328	-43.920453	-42.256125	1.300964	-0.000209	-0.000334	0.000000	
3717703725.347429	1.664328	-43.878230	-42.213902	1.300964	-0.000271	-0.000334	0.000000	
3717703725.447195	1.664328	-43.990825	-42.326496	1.300964	-0.000178	-0.000334	0.000000	
3717703725.546895	1.664328	-43.887613	-42.223284	1.300964	-0.000178	-0.000334	0.000000	
3717703725.647625	1.661202	-43.890740	-42.229538	1.300964	-0.000115	-0.000334	0.000000	
3717703725.747390	1.661202	-43.956421	-42.295219	1.300964	-0.000271	-0.000334	0.000000	
3717703725.847120	1.664328	-43.959548	-42.295220	1.300964	-0.000146	-0.000334	0.000000	
3717703725.946826	1.664328	-43.871975	-42.207646	1.300964	-0.000240	-0.000334	0.000000	
3717703726.047556	1.664328	-43.837571	-42.173242	1.300964	-0.000240	-0.000334	0.000000	
3717703726.147296	1.667454	-43.831315	-42.163861	1.300964	-0.000146	-0.000334	0.000000	
3717703726.247021	1.664328	-43.862592	-42.198263	1.300964	-0.000396	-0.000334	0.000000	
3717703726.346755	1.664328	-43.904815	-42.240486	1.300964	-0.000240	-0.000334	0.000000	
3717703726.447486	1.664328	-43.893868	-42.229540	1.300964	-0.000209	-0.000334	0.000000	
3717703726.547246	1.664328	-43.878230	-42.213902	1.300964	-0.000209	-0.000334	0.000000	
3717703726.646985	1.664328	-43.846954	-42.182625	1.300964	-0.000209	-0.000334	0.000000	
3717703726.748711	1.664328	-43.878230	-42.213902	1.300964	-0.000178	-0.000334	0.000000	
3717703726.848440	1.664328	-43.890740	-42.226412	1.300964	-0.000178	-0.000334	0.000000	
3717703726.948146	1.665891	-43.851645	-42.185754	1.300964	-0.000271	-0.000334	0.000000	
3717703727.047881	1.664328	-43.815677	-42.151349	1.300964	-0.000178	-0.000334	0.000000	
3717703727.148610	1.664328	-43.903251	-42.238923	1.300964	-0.000209	-0.000334	0.000000	
3717703727.248372	1.661202	-43.975187	-42.313984	1.300964	-0.000271	-0.000334	0.000000	
3717703727.348105	1.664328	-43.931400	-42.267071	1.300964	-0.000271	-0.000334	0.000000	
3717703727.447810	1.664328	-43.825060	-42.160732	1.300964	-0.000209	-0.000334	0.000000	
3717703727.548541	1.665891	-43.968931	-42.303040	1.300964	-0.000178	-0.000334	0.000000	
3717703727.648273	1.665891	-43.875102	-42.209211	1.300964	-0.000240	-0.000334	0.000000	
3717703727.748040	1.664328	-43.918889	-42.254561	1.300964	-0.000178	-0.000334	0.000000	
3717703727.847741	1.667454	-43.959548	-42.292094	1.300964	-0.000209	-0.000334	0.000000	
3717703727.948471	1.667454	-43.928272	-42.260818	1.300964	-0.000178	-0.000334	0.000000	
3717703728.048204	1.667454	-44.028356	-42.360902	1.300964	-0.000178	-0.000334	0.000000	
3717703728.147939	1.667454	-43.943910	-42.276456	1.300964	-0.000271	-0.000334	0.000000	
3717703728.248667	1.665891	-43.937655	-42.271764	1.300964	-0.000209	-0.000334	0.000000	
3717703728.348404	1.664328	-43.887613	-42.223284	1.300964	-0.000178	-0.000334	0.000000	
3717703728.448136	1.664328	-43.964240	-42.299912	1.300964	-0.000209	-0.000334	0.000000	
3717703728.547901	1.664328	-44.028356	-42.364028	1.300964	-0.000240	-0.000334	0.000000	
3717703728.648598	1.664328	-43.914198	-42.249869	1.300964	-0.000271	-0.000334	0.000000	
3717703728.748361	1.664328	-43.881358	-42.217029	1.300964	-0.000271	-0.000334	0.000000	
3717703728.848065	1.661202	-44.003335	-42.342133	1.300964	-0.000146	-0.000334	0.000000	
3717703728.947799	1.664328	-43.940783	-42.276454	1.300964	-0.000146	-0.000334	0.000000	
3717703729.048564	1.664328	-43.978314	-42.313986	1.300964	-0.000240	-0.000334	0.000000	
3717703729.148295	1.664328	-43.959548	-42.295220	1.300964	-0.000271	-0.000334	0.000000	
3717703729.247997	1.661202	-43.911070	-42.249868	1.300964	-0.000146	-0.000334	0.000000	
3717703729.349722	1.664328	-43.934527	-42.270199	1.300964	-0.000271	-0.000334	0.000000	
3717703729.449465	1.661202	-43.925144	-42.263942	1.300964	-0.000240	-0.000334	0.000000	
3717703729.549190	1.661202	-43.837571	-42.176368	1.300964	-0.000178	-0.000334	0.000000	
3717703729.648923	1.661202	-43.978314	-42.317112	1.300964	-0.000178	-0.000334	0.000000	
3717703729.750652	1.659639	-43.792220	-42.132581	1.300964	-0.000146	-0.000334	0.000000	
3717703729.850386	1.658076	-43.778146	-42.120069	1.300964	-0.000271	-0.000334	0.000000	
3717703729.950146	1.658076	-43.715593	-42.057517	1.300964	-0.000178	-0.000334	0.000000	
3717703730.049851	1.658076	-43.721848	-42.063772	1.300964	-0.000271	-0.000334	0.000000	
3717703730.150581	1.661202	-43.812550	-42.151347	1.300964	-0.000178	-0.000334	0.000000	
3717703730.250314	1.658076	-43.840698	-42.182622	1.300964	-0.000240	-0.000334	0.000000	
3717703730.350047	1.658076	-43.817241	-42.159165	1.300964	-0.000240	-0.000334	0.000000	
3717703730.449780	1.654950	-43.803167	-42.148217	1.300964	-0.000178	-0.000334	0.000000	
3717703730.550537	1.658076	-43.837571	-42.179494	1.300964	-0.000178	-0.000334	0.000000	
3717703730.650244	1.658076	-43.806294	-42.148218	1.300964	-0.000209	-0.000334	0.000000	
3717703730.749978	1.656513	-43.746869	-42.090356	1.300964	-0.000178	-0.000334	0.000000	
3717703730.850716	1.658076	-43.737486	-42.079410	1.300964	-0.000178	-0.000334	0.000000	
3717703730.950470	1.658076	-43.790656	-42.132580	1.300964	-0.000240	-0.000334	0.000000	
3717703731.050174	1.658076	-43.831315	-42.173239	1.300964	-0.000240	-0.000334	0.000000	
3717703731.149909	1.658076	-43.856336	-42.198260	1.300964	-0.000178	-0.000334	0.000000	
3717703731.250638	1.654950	-43.815677	-42.160727	1.300964	-0.000271	-0.000334	0.000000	
3717703731.350374	1.658076	-43.843826	-42.185750	1.300964	-0.000178	-0.000334	0.000000	
3717703731.450105	1.658076	-43.800039	-42.141963	1.300964	-0.000115	-0.000334	0.000000	
3717703731.549840	1.661202	-43.765635	-42.104433	1.300964	-0.000178	-0.000334	0.000000	
3717703731.650569	1.658076	-43.837571	-42.179494	1.300964	-0.000209	-0.000334	0.000000	
3717703731.750304	1.658076	-43.765635	-42.107559	1.300964	-0.000178	-0.000334	0.000000	
3717703731.850036	1.658076	-43.846954	-42.188877	1.300964	-0.000209	-0.000334	0.000000	
3717703731.949769	1.661202	-43.715593	-42.054391	1.300964	-0.000240	-0.000334	0.000000	
3717703732.050530	1.661202	-43.789092	-42.127890	1.300964	-0.000271	-0.000334	0.000000	
3717703732.150232	1.658076	-43.853209	-42.195133	1.300964	-0.000178	-0.000334	0.000000	
3717703732.249989	1.658076	-43.771890	-42.113814	1.300964	-0.000178	-0.000334	0.000000	
3717703732.351694	1.659639	-43.771890	-42.112251	1.300964	-0.000240	-0.000334	0.000000	
3717703732.451455	1.654950	-43.723412	-42.068462	1.300964	-0.000240	-0.000334	0.000000	
3717703732.551162	1.658076	-43.762507	-42.104431	1.300964	-0.000146	-0.000334	0.000000	
3717703732.650921	1.661202	-43.775018	-42.113816	1.300964	-0.000209	-0.000334	0.000000	
3717703732.751624	1.661202	-43.818805	-42.157603	1.300964	-0.000209	-0.000334	0.000000	
3717703732.851386	1.661202	-43.762507	-42.101305	1.300964	-0.000271	-0.000334	0.000000	
3717703732.951090	1.661202	-43.706210	-42.045008	1.300964	-0.000178	-0.000334	0.000000	
3717703733.050823	1.658076	-43.712465	-42.054389	1.300964	-0.000209	-0.000334	0.000000	
3717703733.151555	1.659639	-43.759380	-42.099741	1.300964	-0.000240	-0.000334	0.000000	
3717703733.251287	1.661202	-43.812550	-42.151347	1.300964	-0.000209	-0.000334	0.000000	
3717703733.351056	1.658076	-43.803167	-42.145090	1.300964	-0.000178	-0.000334	0.000000	
3717703733.450787	1.658076	-43.859464	-42.201388	1.300964	-0.000178	-0.000334	0.000000	
3717703733.551496	1.658076	-43.865719	-42.207643	1.300964	-0.000178	-0.000334	0.000000	
3717703733.651253	1.661202	-43.837571	-42.176368	1.300964	-0.000271	-0.000334	0.000000	
3717703733.750951	1.661202	-43.815677	-42.154475	1.300964	-0.000209	-0.000334	0.000000	
3717703733.852678	1.661202	-43.781273	-42.120071	1.300964	-0.000209	-0.000334	0.000000	
3717703733.952413	1.664328	-43.715593	-42.051264	1.300964	-0.000146	-0.000334	0.000000	
3717703734.052179	1.661202	-43.721848	-42.060646	1.300964	-0.000178	-0.000334	0.000000	
3717703734.151906	1.661202	-43.809422	-42.148220	1.300964	-0.000209	-0.000334	0.000000	
3717703734.252631	1.661202	-43.798475	-42.137273	1.300964	-0.000178	-0.000334	0.000000	
3717703734.352343	1.661202	-43.721848	-42.060646	1.300964	-0.000240	-0.000334	0.000000	
3717703734.452075	1.661202	-43.803167	-42.141964	1.300964	-0.000240	-0.000334	0.000000	
3717703734.551809	1.664328	-43.856336	-42.192008	1.300964	-0.000271	-0.000334	0.000000	
3717703734.652540	1.661202	-43.915762	-42.254559	1.300964	-0.000209	-0.000334	0.000000	
3717703734.752273	1.661202	-43.920453	-42.259251	1.300964	-0.000209	-0.000334	0.000000	
3717703734.852006	1.664328	-43.906379	-42.242050	1.300964	-0.000146	-0.000334	0.000000	
3717703734.951767	1.661202	-43.862592	-42.201389	1.300964	-0.000209	-0.000334	0.000000	
3717703735.052496	1.661202	-43.864156	-42.202953	1.300964	-0.000209	-0.000334	0.000000	
3717703735.152236	1.664328	-43.890740	-42.226412	1.300964	-0.000240	-0.000334	0.000000	
3717703735.251958	1.664328	-43.834443	-42.170115	1.300964	-0.000271	-0.000334	0.000000	
3717703735.352689	1.664328	-43.884485	-42.220157	1.300964	-0.000240	-0.000334	0.000000	
3717703735.452400	1.661202	-43.882921	-42.221719	1.300964	-0.000240	-0.000334	0.000000	
3717703735.552133	1.664328	-43.749997	-42.085668	1.300964	-0.000146	-0.000334	0.000000	
3717703735.651866	1.661202	-43.781273	-42.120071	1.300964	-0.000178	-0.000334	0.000000	
3717703735.752597	1.664328	-43.792220	-42.127892	1.300964	-0.000240	-0.000334	0.000000	
3717703735.852358	1.664328	-43.828188	-42.163859	1.300964	-0.000271	-0.000334	0.000000	
3717703735.952063	1.661202	-43.812550	-42.151347	1.300964	-0.000240	-0.000334	0.000000	
3717703736.051825	1.664328	-43.703082	-42.038754	1.300964	-0.000209	-0.000334	0.000000	
3717703736.152529	1.661202	-43.775018	-42.113816	1.300964	-0.000240	-0.000334	0.000000	
3717703736.252261	1.661202	-43.771890	-42.110688	1.300964	-0.000209	-0.000334	0.000000	
3717703736.384911	1.664328	-43.699955	-42.035626	1.300964	-0.000115	-0.000334	0.000000	
3717703736.486634	1.661202	-43.628019	-41.966817	1.300964	-0.000209	-0.000334	0.000000	
3717703736.586367	1.661202	-43.628019	-41.966817	1.300964	-0.000209	-0.000334	0.000000	
3717703736.686100	1.661202	-43.706210	-42.045008	1.300964	-0.000146	-0.000334	0.000000	
3717703736.785833	1.661202	-43.609253	-41.948051	1.300964	-0.000240	-0.000334	0.000000	
3717703736.886563	1.661202	-43.587360	-41.926157	1.300964	-0.000209	-0.000334	0.000000	
3717703736.986297	1.664328	-43.684316	-42.019988	1.300964	-0.000271	-0.000334	0.000000	
3717703737.086031	1.664328	-43.621764	-41.957435	1.300964	-0.000178	-0.000334	0.000000	
3717703737.185763	1.661202	-43.685880	-42.024678	1.300964	-0.000178	-0.000334	0.000000	
3717703737.286496	1.661202	-43.751561	-42.090358	1.300964	-0.000146	-0.000334	0.000000	
3717703737.386255	1.664328	-43.693699	-42.029371	1.300964	-0.000178	-0.000334	0.000000	
3717703737.485986	1.664328	-43.698391	-42.034062	1.300964	-0.000209	-0.000334	0.000000	
3717703737.587690	1.661202	-43.709338	-42.048135	1.300964	-0.000209	-0.000334	0.000000	
3717703737.687444	1.661202	-43.681189	-42.019987	1.300964	-0.000146	-0.000334	0.000000	
3717703737.787154	1.664328	-43.634274	-41.969946	1.300964	-0.000209	-0.000334	0.000000	
3717703737.886888	1.661202	-43.662423	-42.001221	1.300964	-0.000209	-0.000334	0.000000	
3717703737.987618	1.661202	-43.693699	-42.032497	1.300964	-0.000178	-0.000334	0.000000	
3717703738.087365	1.664328	-43.718720	-42.054392	1.300964	-0.000209	-0.000334	0.000000	
3717703738.187109	1.664328	-43.687444	-42.023116	1.300964	-0.000240	-0.000334	0.000000	
