10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
75	2686.2782482178	5.60889	4006.5863768338	598.708919515544	4051.07229821163	8.49888898150456			
76	2726.02898411744	5.3165	4039.19377032856	574.050432435273	4079.7818830472	8.08871059094771			
77	2665.21585927098	5.2848	4008.96049727745	567.246160063737	4048.89274676893	8.05357977879462			
78	2718.57084413627	5.244	4031.04840358646	562.849767306632	4070.15369397939	7.94874044532896			
79	2735.20715409427	4.95	4072.71589956308	541.55830502521	4108.56424998998	7.57431672528754			
80	2694.95640719589	4.5	4068.35964688659	493.48985133369	4098.18038277777	6.91615907363642			
81	2712.18772915238	4.3449	4079.01387518886	476.937816806851	4106.80214705842	6.66901506109773			
82	2686.2782482178	4.00635	4084.4363780419	441.693854900005	4108.24950407451	6.1720215299177			
83	2679.65512623452	3.8523	4090.02335819407	425.999144541618	4112.14862836004	5.9462400498299			
84	2735.20715409427	3.85	4121.89625742967	428.304655737973	4144.0889994231	5.93229282124696			
85	2726.02898411744	3.7975	4109.575779049	420.686577820805	4131.05195809793	5.84486032298736			
86	2694.95640719589	3.5	4108.69763058912	388.020595938926	4126.97906494344	5.39494571260029			
87	2669.36893326049	3.2977	4095.74413933834	364.360235789612	4111.91906977131	5.08368963864378			
88	2718.57084413627	3.1464	4123.54589308312	348.9685172791	4138.2858478378	4.83731595165978			
89	2735.20715409427	2.75	4158.85573131656	306.781466882209	4170.1553762812	4.21882999483268			
90	2694.95640719589	2.5	4138.310217407	275.922291182715	4147.49859147254	3.8145564914633			
91	2686.2782482178	2.40381	4135.84538457531	265.594484446954	4144.36454420718	3.67435789880172			
92	2726.02898411744	2.2785	4156.10466383242	252.975695956525	4163.7966664421	3.48320845359229			
93	2674.13202224847	2.0578	4139.88740633518	223.563223934929	4145.91947006074	3.09109839580459			
94	2706.58962216652	2	4156.83994445131	219.56770129745	4162.63477850736	3.02360025181672			
95	2735.20715409427	1.65	4180.75041478551	180.127165939342	4184.62899510083	2.46705649464067			
96	2694.95640719589	1.5	4156.04958536857	159.138871767778	4159.09525456556	2.19283557516805			
97	2712.18772915238	1.4483	4160.26097065409	150.961157034503	4162.99899289934	2.07814941572915			
98	2679.65512623452	1.2841	4151.29758992447	130.988868193517	4153.36366860685	1.80729515212732			
99	2718.57084413627	1.0488	4157.16396490475	102.569398138367	4158.4291159688	1.41336776699896			
100	2686.2782482178	0.80127	4147.80637300069	72.1643343842002	4148.43408999857	0.996742448204894			
101	2726.02898411744	0.7595	4164.56982655094	70.1753893780576	4165.16103236032	0.965375372713449			
102	2735.20715409427	0.55	4170.22330412957	52.395310952528	4170.55244241278	0.719834890172838			
103	2694.95640719589	0.5	4141.54096013365	50.3313739250813	4141.84678273665	0.696270633139736			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	3016.82548538325	10000	84.0104857703449	33.2647932613483	90.356561411386	21.6015853242838	0.00281963348388672	1.84852875	3717785212.507389
2	3019.12352537745	6240.1	87.0298630238479	48.9116720480029	99.8326034944552	29.3364314971318			
3	3021.66657137103	3893.8	89.7040270920696	73.4906399813191	115.964161021406	39.3262838169489			
4	3024.09461736489	2429.8	91.8213952036364	113.697629494377	146.144858170868	51.0759044864247			
5	3038.99589332727	2069.01	92.2761851953312	132.831872578554	161.738062084743	55.2129072588567			
6	3038.99589332727	1609.23	93.9202992514883	169.754354255413	194.004029340015	61.04548109847			
7	3026.5476623587	1516.2	95.2407343875572	180.47620800852	204.06484053804	62.1785351190072			
8	3041.60894132068	1291.05	96.6230519956497	211.701856302605	232.70945433936	65.4675232227537			
9	3038.99589332727	1149.45	99.6670059544756	239.096268965561	259.037715225373	67.3712411793798			
10	3041.60894132068	1004.15	104.473945797344	273.471624453078	292.748244625774	69.091719719709			
11	3029.10570835224	946.12	106.98416046997	289.313005762723	308.460088009658	69.7062663650357			
12	3044.18698731417	805.626	115.484128364468	339.763330950496	358.853319564801	71.2273186492233			
13	3041.60894132068	717.25	121.896389220183	381.277197377558	400.288684507823	72.2706397215177			
14	3038.99589332727	689.67	127.057838057484	395.866680013538	415.757288038085	72.2053860918017			
15	3044.18698731417	626.598	133.862384237933	433.756922425654	453.942954198034	72.8491713343482			
16	3031.6587553458	590.38	140.136107236069	460.276599213808	481.136858217189	73.0665714106105			
17	3046.61503430804	502.713	160.439943537337	538.111507542273	561.520231186448	73.3978550145076			
18	3044.18698731417	447.57	179.470604511668	599.689838935519	625.969328966118	73.3390107939917			
19	3041.60894132068	430.35	186.134407287565	622.536682139734	649.767603213519	73.353678216826			
20	3046.61503430804	390.999	206.742636449408	680.956872310788	711.649337576691	73.1113918244461			
21	3034.38180833892	368.4	220.425606994147	718.592336184992	751.639803258544	72.9467938164064			
22	3049.403087301	313.695	266.771976400987	831.483567725903	873.230903479191	72.2117568273258			
23	3046.61503430804	279.285	309.105829476525	921.406155837522	971.87227444333	71.4548467344559			
24	3044.18698731417	268.542	322.871812255176	955.798741911929	1008.85947593774	71.3348703386652			
25	3049.403087301	243.985	368.53444219906	1035.77785735802	1099.38774091771	70.4142115486528			
26	3038.99589332727	229.89	401.284807482532	1089.21921177889	1160.78765845633	69.7754407462884			
27	3052.4911442932	195.75	497.979564557609	1243.17539206719	1339.20450348645	68.1704104044892			
28	3049.403087301	174.275	590.764227458125	1360.11154328284	1482.87079093744	66.5222914745843			
29	3046.61503430804	167.571	625.558366057009	1401.51939907052	1534.78985379593	65.9467390463474			
30	3052.4911442932	152.25	715.609070046048	1501.83730878954	1663.61403071878	64.5227104792391			
31	3041.60894132068	143.45	782.347481266896	1562.94103262558	1747.81356354429	63.4092357031169			
32	3055.80920328482	122.148	977.358233307913	1736.02608581002	1992.23886289461	60.6211017212948			
33	3052.4911442932	108.75	1145.57126457558	1848.62877909296	2174.80157373311	58.2140420876361			
34	3049.403087301	104.565	1210.0188027779	1884.18582279014	2239.2636552848	57.2915380041704			
35	3055.80920328482	95.004	1369.44504820421	1972.57493201977	2401.33954335571	55.2299813965501			
36	3044.18698731417	89.514	1478.62639772175	2011.13972584598	2496.20091757764	53.6759998959984			
37	3059.47227227558	76.2219	1787.26561397277	2122.72944325215	2774.94120012281	49.9037677003078			
38	3055.80920328482	67.86	2027.6684547865	2166.17644327823	2967.11303221664	46.8915911011828			
39	3052.4911442932	65.25	2112.23512697186	2171.59346897895	3029.41503035254	45.7938610901117			
40	3059.47227227558	59.2837	2313.24173491509	2195.31091240541	3189.11858140761	43.5016481912849			
41	3046.61503430804	55.857	2449.09325729984	2170.00959755684	3272.15516692597	41.5424236609611			
42	3063.40034426566	47.5632	2785.75068421573	2145.70166659652	3516.31092434152	37.6049681340797			
43	3059.47227227558	42.3455	3018.19889521574	2079.65825730359	3665.31076966913	34.5683763747127			
44	3055.80920328482	40.716	3092.18564610147	2050.01466110474	3710.00972784444	33.5430340777143			
45	3063.40034426566	36.9936	3271.69643735318	1984.24136936138	3826.38359160117	31.2362671684782			
46	3049.403087301	34.855	3363.97442625779	1916.2882644422	3871.49643587016	29.6680050135736			
47	3067.69342425482	29.6793	3627.0018021599	1784.60326676656	4042.27051205446	26.1986916389937			
48	3063.40034426566	26.424	3778.61857804389	1662.55391563389	4128.20104654897	23.7490084633351			
49	3059.47227227558	25.4073	3820.8529015816	1617.89421093827	4149.27687354219	22.9496442098585			
50	3067.69342425482	23.0839	3936.43059169496	1521.98355206397	4220.41700972607	21.1385213143087			
51	3052.4911442932	21.75	3974.83160348324	1445.63936652416	4229.55783198357	19.9862390452747			
52	3072.47651224274	18.5202	4141.89057070233	1301.49200691497	4341.55950595364	17.4441035244573			
53	3114.20228513739	18	4199.19251165007	1298.74863078224	4395.44829975928	17.1860709907844			
54	3067.69342425482	16.4885	4213.82113302655	1182.55953720945	4376.61234291846	15.6761531597848			
55	3063.40034426566	15.8544	4233.01073442225	1144.53554782221	4385.01328367004	15.1300441321207			
56	3072.47651224274	14.4046	4300.3108647074	1063.20621135699	4429.79468835617	13.8872796387725			
57	3114.20228513739	14	4355.29776314641	1059.40548667697	4482.29389831472	13.6714156066107			
58	3055.80920328482	13.572	4305.14960906612	1002.04759372469	4420.22765664073	13.1026246694008			
59	3119.7053881235	13.0347	4394.69113481467	999.204741405318	4506.85259196099	12.8093649306783			
60	3077.85961222915	11.5569	4408.86117974131	887.080974198257	4497.21797970862	11.3762538356766			
61	3072.47651224274	10.289	4433.22480320056	797.417978315198	4504.37094252383	10.1969320397678			
62	3119.7053881235	10.1381	4488.16752558108	803.693915045476	4559.55827320605	10.152324792106			
63	3114.20228513739	10	4486.1568616269	792.970902840403	4555.70041155843	10.0240332278372			
64	3067.69342425482	9.8931	4433.99147735192	767.881602087759	4499.99139733115	9.82507175404671			
65	3126.15350510722	9.4392	4513.9016565509	755.910914942009	4576.75752868135	9.50670247097081			
66	3077.85961222915	8.9887	4483.57773338494	710.020708743504	4539.44916241496	8.99865062691878			
67	3059.47227227558	8.4691	4461.28998520345	669.47471463823	4511.24203802196	8.53429773602427			
68	3126.15350510722	7.3416	4568.30718952689	605.154383098706	4608.21466571021	7.54592228704948			
69	3119.7053881235	7.2415	4566.23092847605	596.878042057579	4605.07636085024	7.4472331563436			
70	3084.48273321243	7.21143	4539.50558198153	588.817491378437	4577.53393946945	7.39054982128754			
71	3133.59664508843	6.8355	4583.60711457122	569.348086931281	4618.83225770759	7.08066934987055			
72	3077.85961222915	6.4205	4546.6390344666	531.109260948273	4577.55432046419	6.6627303605071			
73	3072.47651224274	6.1734	4538.66117580939	509.932457425933	4567.21757527884	6.41047260024655			
74	3114.20228513739	6	4588.9946141918	505.145394720783	4616.71348893225	6.28168998397001			
75	3084.48273321243	5.60889	4575.15278423241	470.909746227306	4599.32375335346	5.87662599207388			
76	3133.59664508843	5.3165	4618.43383855445	454.294545063993	4640.72350553011	5.61785537953059			
77	3063.40034426566	5.2848	4542.8472926956	443.942337099884	4564.48752034897	5.58141432406238			
78	3126.15350510722	5.244	4617.12323699665	446.242992536787	4638.63770885404	5.5204661245298			
79	3142.70481306543	4.95	4633.58462528717	427.034781685737	4653.22094730811	5.26554960999969			
80	3102.70407316643	4.5	4612.20444357023	390.656469753688	4628.71929443226	4.84143101206788			
81	3119.7053881235	4.3449	4629.81128406688	378.590138420774	4645.26458008394	4.6748042970124			
82	3084.48273321243	4.00635	4609.47509506992	349.690541456322	4622.72042490716	4.33834371181311			
83	3077.85961222915	3.8523	4600.9401227247	336.937348007015	4613.26097130652	4.18842394387551			
84	3142.70481306543	3.85	4656.0207308731	339.612818134416	4668.39007716378	4.1717989873972			
85	3133.59664508843	3.7975	4648.03073171019	335.875985555022	4660.15046544582	4.13312336227832			
86	3102.70407316643	3.5	4633.51474575301	309.701193073401	4643.85332758278	3.82392594424451			
87	3067.69342425482	3.2977	4589.09418116565	291.491757117825	4598.34240222235	3.63445162571602			
88	3126.15350510722	3.1464	4659.05093290846	283.883695205784	4667.69167231929	3.48681594237633			
89	3142.70481306543	2.75	4677.42404517923	249.643835667441	4684.0813126063	3.05509605474866			
90	3102.70407316643	2.5	4653.16097722479	229.779457639363	4658.83093480764	2.82704756609768			
91	3084.48273321243	2.40381	4640.48217811735	221.679722593786	4645.77407380449	2.73498820583097			
92	3133.59664508843	2.2785	4677.75601913857	209.024762212405	4682.42380886278	2.55855052157533			
93	3072.47651224274	2.0578	4623.21070106158	190.013620234877	4627.11382638088	2.35352772985455			
94	3114.20228513739	2	4668.99130976145	185.128490534387	4672.66009983987	2.27062484949314			
95	3142.70481306543	1.65	4693.28275767153	153.788639914151	4695.80174083442	1.87678620418469			
96	3102.70407316643	1.5	4670.01077557491	142.29833490251	4672.17823505288	1.74530050149098			
97	3119.7053881235	1.4483	4683.92967641308	134.519758603725	4685.86094320328	1.64504955684886			
98	3077.85961222915	1.2841	4648.57921116122	122.136290555969	4650.18343250146	1.50503714500183			
99	3126.15350510722	1.0488	4692.6368917399	99.472434352321	4693.69105959417	1.21434864574671			
100	3084.48273321243	0.80127	4665.58047310273	77.1453566685493	4666.21822861437	0.947299186014689			
101	3133.59664508843	0.7595	4696.82709669358	72.0563383450179	4697.37979006709	0.878933828451416			
102	3142.70481306543	0.55	4704.04918489321	49.1968027292277	4704.30643764767	0.599200026916559			
103	3102.70407316643	0.5	4680.7699989868	45.8976345172269	4680.99501989365	0.561799975292254			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	3223.62642486113	10000	84.4762180661732	32.706653660746	90.5867353007472	21.1649063335223	0.00256417014382102	1.73512001	3717785419.104218
2	3225.87446585545	6240.1	87.4765789252529	48.4251795308602	99.9857483497626	28.9679838997608			
3	3228.31750884928	3893.8	90.1492313914475	72.5723132970182	115.730828121764	38.8349064492236			
4	3230.85555784287	2429.8	91.9971740446277	112.071616012083	144.994921110214	50.6181650960508			
5	3245.63683180555	2069.01	91.7121332885835	130.803872688234	159.752209695462	54.9640763772117			
6	3245.63683180555	1609.23	93.0890232588398	167.676800001602	191.783929227822	60.9623069321201			
7	3233.39360283647	1516.2	95.0247122771629	177.823966518245	201.621077796046	61.8810595178646			
8	3248.26988079891	1291.05	96.0390483712589	208.985251488892	229.996378562647	65.3188816733957			
9	3245.63683180555	1149.45	99.5405355197999	234.452626798122	254.708367401049	66.9955895587183			
10	3248.26988079891	1004.15	102.964507100496	269.883522146222	288.857759543514	69.1174162810929			
11	3235.89664983015	946.12	105.510684238147	285.191814349411	304.083665230986	69.6973441488564			
12	3250.78792679255	805.626	111.884307952712	335.227168458311	353.405366171248	71.5432233920439			
13	3248.26988079891	717.25	119.712548243829	375.458222313464	394.081172995892	72.3154374571576			
14	3245.63683180555	689.67	122.279584457789	390.766413316714	409.451690131545	72.6239267120163			
15	3250.78792679255	626.598	131.304206386938	428.689378173304	448.347384929942	72.9705829135438			
16	3238.45469682369	590.38	136.454795453532	454.947757937527	474.970918746241	73.30416796351			
17	3253.36597278604	502.713	155.427881049111	531.274853070356	553.543851661587	73.6928229955692			
18	3250.78792679255	447.57	172.994506381155	592.946289064243	617.666901293178	73.7351789924632			
19	3248.26988079891	430.35	179.822124170106	614.98507519564	640.7360135457	73.7010382497183			
20	3253.36597278604	390.999	198.442918269372	672.725145678791	701.383428261472	73.5648026189192			
21	3241.09274781703	368.4	212.021202988008	712.452900506438	743.331773810671	73.4273479436723			
22	3256.21402777885	313.695	254.992230056028	824.639039796248	863.163126729256	72.8175135675789			
23	3253.36597278604	279.285	294.914192226501	914.939521695193	961.295328781139	72.1342132485568			
24	3250.78792679255	268.542	307.311411346011	945.859735802002	994.530514039117	72.0009340086568			
25	3256.21402777885	243.985	352.465880753699	1029.50471098599	1088.16917206739	71.1006159780437			
26	3245.63683180555	229.89	381.597409238094	1083.80508074432	1149.02133826331	70.6033209869027			
27	3259.34708477094	195.75	475.683716848545	1238.85585751816	1327.04138374879	68.9946991696159			
28	3256.21402777885	174.275	564.414640721263	1360.47146931857	1472.90410600634	67.468053755649			
29	3253.36597278604	167.571	597.432122647652	1401.12701709823	1523.18155819123	66.9068921383799			
30	3259.34708477094	152.25	684.51040381772	1503.24243695574	1651.75431502367	65.5175702100786			
31	3248.26988079891	143.45	748.365671063617	1571.43618188051	1740.53521979583	64.5347906323336			
32	3262.73514876239	122.148	938.450270281711	1747.15040701435	1983.23560237361	61.758334716807			
33	3259.34708477094	108.75	1103.93865333364	1868.99179960503	2170.67061004542	59.4313534816281			
34	3256.21402777885	104.565	1166.69947198546	1911.69131582712	2239.58731576601	58.6044086010413			
35	3262.73514876239	95.004	1325.12910755312	2002.55864457485	2401.29304264306	56.5066762792563			
36	3250.78792679255	89.514	1432.84745947801	2056.96054229716	2506.81840481117	55.1395169418021			
37	3266.43821575304	76.2219	1745.08892626369	2171.98118261415	2786.18693166811	51.2196930198425			
38	3262.73514876239	67.86	1990.10618792156	2230.97714812131	2989.61229503813	48.2659717184759			
39	3259.34708477094	65.25	2077.29099443666	2245.71399391062	3059.14517766216	47.2310982990166			
40	3266.43821575304	59.2837	2296.82707085847	2261.04170886946	3222.99925576715	44.5501607920899			
41	3253.36597278604	55.857	2424.1878858425	2273.9456563923	3323.78034083045	43.1683549596915			
42	3272.73933473713	47.5632	2777.80146342766	2237.30897028765	3566.7537620013	38.8488153903741			
43	3266.43821575304	42.3455	3025.00630715624	2182.44936153784	3730.11372132432	35.8092938857222			
44	3262.73514876239	40.716	3105.39980371908	2159.95920889954	3782.71486171617	34.8205237518423			
45	3272.73933473713	36.9936	3293.70006170553	2090.78414883168	3901.26113628462	32.4066778728211			
46	3256.21402777885	34.855	3407.93548490101	2044.81431495195	3974.32885552767	30.9644120158663			
47	3276.82240972682	29.6793	3675.55545549128	1888.6595818028	4132.40159257631	27.1960620069423			
48	3272.73933473713	26.424	3844.82049155341	1766.19426393595	4231.08576966117	24.6726194249264			
49	3266.43821575304	25.4073	3895.55274599338	1724.00799711413	4259.99234399899	23.8721685821009			
50	3276.82240972682	23.0839	4012.6137682582	1618.20156469221	4326.6205700509	21.9631694956832			
51	3259.34708477094	21.75	4079.27827906069	1556.07219059841	4365.99037337121	20.8797381788883			
52	3281.51049471498	18.5202	4228.5912368236	1381.55856704799	4448.56020778915	18.0931676730796			
53	3313.58308763401	18	4257.58022385194	1358.39174105943	4469.02869589283	17.6954145794438			
54	3276.82240972682	16.4885	4318.65913274964	1260.1122158831	4498.74421383343	16.2663583380777			
55	3272.73933473713	15.8544	4345.4771462424	1220.01235552412	4513.4910851963	15.682326580517			
56	3281.51049471498	14.4046	4405.13862389085	1126.98766196826	4547.01522824849	14.3504519095244			
57	3313.58308763401	14	4426.60049505023	1107.7509827283	4563.10247337428	14.0496534942081			
58	3262.73514876239	13.572	4436.55829727977	1073.97368390362	4564.69812790282	13.6080187197671			
59	3319.19619361983	13.0347	4463.05328481483	1042.20531514651	4583.12519379692	13.1440810172726			
60	3286.88359470142	11.5569	4507.27089277089	933.877437879962	4603.00097434282	11.7056862061414			
61	3281.51049471498	10.289	4549.62144135741	841.882066526502	4626.85861828498	10.4836790496109			
62	3319.19619361983	10.1381	4561.9797367182	835.025176895359	4637.77168091278	10.3726016649517			
63	3313.58308763401	10	4566.4963539444	824.333382519805	4640.30327415397	10.23270182076			
64	3276.82240972682	9.8931	4560.08697986207	813.800101485312	4632.13383540298	10.1185694245072			
65	3325.59931360367	9.4392	4587.65464444457	786.209249889907	4654.53543560539	9.72459594989167			
66	3286.88359470142	8.9887	4588.61310332246	746.19347009399	4648.88964235478	9.23650209208266			
67	3266.43821575304	8.4691	4601.51122744801	708.584908149796	4655.74893528288	8.75419134095088			
68	3325.59931360367	7.3416	4645.38815909015	624.441558267945	4687.16955190518	7.65591127462414			
69	3319.19619361983	7.2415	4643.49213335701	615.075372577112	4684.05133474211	7.54545412649084			
70	3293.41171668493	7.21143	4641.16315295986	611.440980019653	4681.26644023172	7.50509970542958			
71	3333.11745158469	6.8355	4661.82353120596	586.534733824442	4698.57655360516	7.17107899439718			
72	3286.88359470142	6.4205	4654.65597039697	549.094889418382	4686.93155490216	6.72790609337139			
73	3281.51049471498	6.1734	4658.39771987198	528.328422845324	4688.26196355266	6.47050628052784			
74	3313.58308763401	6	4670.81388315521	517.804259657745	4699.42800587424	6.32595294170129			
75	3293.41171668493	5.60889	4677.1203006751	485.040833844839	4702.20362356672	5.92069508160296			
76	3333.11745158469	5.3165	4695.01670030693	464.304038837576	4717.91903879686	5.64778484184656			
77	3272.73933473713	5.2848	4677.50787613554	458.742429157412	4699.94941968733	5.60131968024486			
78	3325.59931360367	5.244	4693.68094847939	457.54294772501	4715.92900658304	5.56763736712772			
79	3342.04561756215	4.95	4700.042322417	433.040173293579	4719.94932432512	5.26410630108215			
80	3301.98987266328	4.5	4703.05110380436	398.079302382398	4719.86830494037	4.83814171171455			
81	3319.19619361983	4.3449	4704.67709793539	381.952022906168	4720.15613551499	4.64141263550491			
82	3293.41171668493	4.00635	4710.2655005686	353.292716891958	4723.49625062365	4.28942916975104			
83	3286.88359470142	3.8523	4705.19594896141	342.034771516476	4717.61133446251	4.15768848254815			
84	3342.04561756215	3.85	4720.20597525107	340.641404435091	4732.48148598718	4.12768810790508			
85	3333.11745158469	3.7975	4723.0517897153	338.267139555317	4735.14971949524	4.09655519990377			
86	3301.98987266328	3.5	4721.27170983692	314.023223680479	4731.70340819425	3.80527636883024			
87	3276.82240972682	3.2977	4715.87351489722	296.818530539721	4725.20520703395	3.60146330020317			
88	3325.59931360367	3.1464	4731.00681640032	282.082502832915	4739.40882761033	3.41217543869096			
89	3342.04561756215	2.75	4735.1856377937	247.866671554288	4741.6685788059	2.99645363096565			
90	3301.98987266328	2.5	4737.75573563973	227.855812217372	4743.23177609406	2.75343971440821			
91	3293.41171668493	2.40381	4735.18865547074	219.599469206364	4740.27800131749	2.65525093351182			
92	3333.11745158469	2.2785	4746.73502722883	208.725134153383	4751.32187926144	2.51780860616797			
93	3281.51049471498	2.0578	4732.06261779414	187.869736240522	4735.79049964415	2.27353137475765			
94	3313.58308763401	2	4740.8382079473	182.468747702797	4744.34840181676	2.20415268421553			
95	3342.04561756215	1.65	4750.10443030505	150.838832563354	4752.49875878077	1.81880745004739			
96	3301.98987266328	1.5	4751.16880580219	138.344901573799	4753.18254783248	1.66787168041869			
97	3319.19619361983	1.4483	4748.50298741527	132.01673232737	4750.33778157997	1.59251319345209			
98	3286.88359470142	1.2841	4743.11265270895	120.219708051603	4744.63596227274	1.45191732222604			
99	3325.59931360367	1.0488	4757.87792306387	95.5878723630779	4758.83802751485	1.15094272468832			
100	3293.41171668493	0.80127	4750.67645754772	72.8987729201276	4751.23573772039	0.879130429487441			
101	3333.11745158469	0.7595	4761.67371727365	66.6923279045727	4762.14074302471	0.802436139817059			
102	3342.04561756215	0.55	4759.78484389643	43.9680976764608	4759.98791529972	0.529249716631751			
103	3301.98987266328	0.5	4755.73222754819	41.3899049016422	4755.91233564793	0.498641824006951			
10/22/2021									
Index	Time (s)	Frequency (Hz)	Z' (Ω)	-Z'' (Ω)	Z (Ω)	-Phase (°)	OCP value (V)	A ratio	meas start time (s)
1	3422.68822535854	10000	84.6105887818208	32.1865924426431	90.5258441942144	20.8272434114426	0.00219936370849609	1.47482097	3717785618.400172
2	3424.97126535278	6240.1	87.6281724684706	47.6031716841125	99.7234103134821	28.5126008221557			
3	3427.51431434636	3893.8	90.052480927007	71.3430435098117	114.888115914362	38.387620930274			
4	3429.94735934022	2429.8	91.821230791618	109.987854931692	143.277586022945	50.1438365580333			
5	3444.72363230291	2069.01	92.7451400415798	128.193935897085	158.225618033611	54.1151924852244			
6	3444.72363230291	1609.23	93.1320330966624	163.843448006513	188.462863830996	60.3851968340373			
7	3432.410404334	1516.2	94.6102790597128	174.462577455743	198.464847860415	61.5292202213891			
8	3447.44168329605	1291.05	96.4838362754437	205.072423023823	226.635895981392	64.8036419294146			
9	3444.72363230291	1149.45	98.2914529072964	230.75680278966	250.818483665645	66.9282956470167			
10	3447.44168329605	1004.15	102.070197778171	264.139154156937	283.174536343254	68.8721792187034			
11	3434.9034513277	946.12	104.519748985541	280.264984149776	299.120108432173	69.5479107021576			
12	3449.92972728976	805.626	111.186644352351	330.033397214871	348.259261412421	71.381579512087			
13	3447.44168329605	717.25	118.082049425328	368.847472808066	387.287785236486	72.2481623289508			
14	3444.72363230291	689.67	121.571076775291	383.567816331524	402.37270836084	72.4140889489971			
15	3449.92972728976	626.598	127.774042129541	422.441348417084	441.342156036069	73.1712315443636			
16	3437.45149832127	590.38	134.170032419905	447.227576656239	466.919803522372	73.3005489722784			
17	3452.45777328338	502.713	152.525652488471	521.364841178706	543.217610432809	73.6931257524672			
18	3449.92972728976	447.57	169.02257096839	583.563603122226	607.548441184536	73.8469408345366			
19	3447.44168329605	430.35	175.173638801611	604.779758464002	629.638277091517	73.846412087225			
20	3452.45777328338	390.999	194.15893120142	662.912431270594	690.76087186404	73.6753385864581			
21	3440.09954531458	368.4	206.809192790425	700.556818482851	730.445000082444	73.553036981069			
22	3455.25582527632	313.695	248.706405469794	811.6514443834	848.901020903712	72.9638770428606			
23	3452.45777328338	279.285	287.12170477258	901.564441952306	946.180382561531	72.334855859576			
24	3449.92972728976	268.542	301.63532762284	931.161624241895	978.798161691644	72.0510747429895			
25	3455.25582527632	243.985	342.606141055558	1015.96298444242	1072.17524390657	71.3647076237348			
26	3444.72363230291	229.89	370.968054557839	1068.84500730964	1131.39159761471	70.8594539946153			
27	3460.24192126373	195.75	461.13728453738	1223.13001850442	1307.17046989179	69.3428488527113			
28	3455.25582527632	174.275	545.901647736042	1343.93561589022	1450.57628157196	67.8931936164603			
29	3452.45777328338	167.571	577.057608292183	1386.55902839294	1501.8460049239	67.4039168605073			
30	3460.24192126373	152.25	663.098110502995	1490.92187239409	1631.73133013243	66.0225530658257			
31	3447.44168329605	143.45	723.126930101478	1558.02096020551	1717.65592290124	65.1024907208966			
32	3463.35497825587	122.148	909.272458908745	1734.78642241958	1958.63736713596	62.3391295387486			
33	3460.24192126373	108.75	1072.95166927263	1861.75504425476	2148.80365073288	60.0446387885052			
34	3455.25582527632	104.565	1133.13816728292	1903.47715965988	2215.22626462854	59.234701265557			
35	3463.35497825587	95.004	1289.70382271778	1997.53323368949	2377.70371788136	57.1517621952264			
36	3449.92972728976	89.514	1396.95206306316	2054.52582666522	2484.46200190923	55.7866911705844			
37	3467.09304424643	76.2219	1704.33870859385	2178.53764970508	2766.00736166661	51.9628070011658			
38	3463.35497825587	67.86	1951.78363505177	2245.4612494188	2975.15639600632	49.0024134031231			
39	3460.24192126373	65.25	2036.86828649059	2263.44086661805	3044.99539789271	48.015983237199			
40	3467.09304424643	59.2837	2245.83305137162	2282.93733052594	3202.43172444661	45.4694146208126			
41	3452.45777328338	55.857	2386.23024663619	2298.87552309611	3313.44585901926	43.931832629909			
42	3473.47916623031	47.5632	2746.72534784963	2275.84795160096	3567.06939031552	39.6440488765143			
43	3467.09304424643	42.3455	2998.36741729311	2224.53597162614	3733.46587745805	36.5723012415696			
44	3463.35497825587	40.716	3082.78111799195	2201.75835913757	3788.3082363345	35.5348698569952			
45	3473.47916623031	36.9936	3278.50970957822	2138.52332149705	3914.32087499038	33.1158147797098			
46	3455.25582527632	34.855	3395.23401385989	2089.44646505303	3986.65279892716	31.6083796950639			
47	3477.56724021999	29.6793	3672.10113569725	1941.01915648997	4153.53850549746	27.8602777118996			
48	3473.47916623031	26.424	3852.17862847617	1818.59962657301	4259.88084193209	25.2718268915435			
49	3467.09304424643	25.4073	3902.32405294127	1772.35861977572	4285.95241355493	24.4266119968144			
50	3477.56724021999	23.0839	4027.06231781734	1669.70112411219	4359.48767121159	22.5198806058376			
51	3460.24192126373	21.75	4095.68401334312	1603.83135970835	4398.51140359307	21.3848440798975			
52	3482.22032420824	18.5202	4253.08399006632	1425.2608832886	4485.5425549192	18.5266358840443			
53	3514.14791612763	18	4275.67488495251	1397.44533079265	4498.24956781722	18.0992658635864			
54	3477.56724021999	16.4885	4350.10624743964	1300.78184931043	4540.42484614699	16.647874841847			
55	3473.47916623031	15.8544	4378.42190744928	1260.90917559094	4556.36591470892	16.0654781386636			
56	3482.22032420824	14.4046	4439.36300293703	1164.83125452158	4589.63786407559	14.7022480572283			
57	3514.14791612763	14	4453.67052065547	1140.82770483604	4597.46331781745	14.3676434880762			
58	3463.35497825587	13.572	4472.4016105982	1108.87224283219	4607.81659980137	13.9249221450666			
59	3519.51101711409	13.0347	4491.63656114133	1072.16281992274	4617.82763968147	13.4253953665976			
