absolute time(s)	TEP (mV)	Va (mV)	Vb (mV)	A ratio	TTL signal	Temp (C)	comment time	comment
3716986427.427470	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986427.527265	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986427.627002	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986427.727733	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986427.827437	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986427.927200	-0.000045	0.394039	0.393994	1.071379	-0.000191	-0.000590	0.000000	
3716986428.028899	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986428.128660	-0.000045	0.381535	0.381490	1.071379	-0.000191	-0.000590	0.000000	
3716986428.228365	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986428.328112	-0.000045	0.437804	0.437759	1.071379	-0.000191	-0.000590	0.000000	
3716986428.429828	-0.000045	0.440930	0.440885	1.071379	-0.000316	-0.000590	0.000000	
3716986428.530882	-0.000045	0.412796	0.412750	1.071379	-0.000191	-0.000590	0.000000	
3716986428.630616	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986428.730379	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986428.830139	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986428.931044	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986429.032041	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986429.132743	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986429.232502	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986429.332396	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986429.432129	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986429.533830	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986429.634593	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986429.734342	-0.000045	0.356527	0.356482	1.071379	-0.000316	-0.000590	0.000000	
3716986429.834066	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986429.935794	-0.000045	0.406544	0.406498	1.071379	-0.000254	-0.000590	0.000000	
3716986430.035599	-0.000045	0.400291	0.400246	1.071379	-0.000191	-0.000590	0.000000	
3716986430.135298	-0.000045	0.394039	0.393994	1.071379	-0.000316	-0.000590	0.000000	
3716986430.235370	-0.000045	0.431552	0.431507	1.071379	-0.000191	-0.000590	0.000000	
3716986430.335092	-0.000045	0.390913	0.390868	1.071379	-0.000254	-0.000590	0.000000	
3716986430.436458	-0.000045	0.419048	0.419002	1.071379	-0.000254	-0.000590	0.000000	
3716986430.536553	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986430.636482	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986430.736051	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986430.836791	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986430.936516	-0.000045	0.419048	0.419002	1.071379	-0.000254	-0.000590	0.000000	
3716986431.036251	-0.000045	0.450308	0.450263	1.071379	-0.000254	-0.000590	0.000000	
3716986431.135983	-0.000045	0.437804	0.437759	1.071379	-0.000191	-0.000590	0.000000	
3716986431.237726	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986431.337460	-0.000045	0.362779	0.362734	1.071379	-0.000254	-0.000590	0.000000	
3716986431.437222	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986431.536926	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986431.637662	-0.000045	0.362779	0.362734	1.071379	-0.000254	-0.000590	0.000000	
3716986431.737397	-0.000045	0.356527	0.356482	1.071379	-0.000191	-0.000590	0.000000	
3716986431.837130	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986431.938858	-0.000045	0.384661	0.384616	1.071379	-0.000254	-0.000590	0.000000	
3716986432.038589	-0.000045	0.369031	0.368986	1.071379	-0.000316	-0.000590	0.000000	
3716986432.138326	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986432.238088	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986432.339876	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986432.439610	-0.000045	0.406544	0.406498	1.071379	-0.000191	-0.000590	0.000000	
3716986432.539341	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986432.639207	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986432.740407	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986432.840142	-0.000045	0.369031	0.368986	1.071379	-0.000316	-0.000590	0.000000	
3716986432.940878	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986433.040605	-0.000045	0.362779	0.362734	1.071379	-0.000254	-0.000590	0.000000	
3716986433.140349	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986433.240086	-0.000045	0.356527	0.356482	1.071379	-0.000191	-0.000590	0.000000	
3716986433.341801	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986433.441533	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986433.541297	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986433.641094	-0.000045	0.425300	0.425255	1.071379	-0.000316	-0.000590	0.000000	
3716986433.741822	-0.000045	0.406544	0.406498	1.071379	-0.000191	-0.000590	0.000000	
3716986433.841525	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986433.941549	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986434.041296	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986434.141006	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986434.241742	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986434.341475	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986434.441206	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986434.540939	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986434.641704	-0.000045	0.369031	0.368986	1.071379	-0.000316	-0.000590	0.000000	
3716986434.741403	-0.000045	0.369031	0.368986	1.071379	-0.000379	-0.000590	0.000000	
3716986434.842488	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986434.942250	-0.000045	0.381535	0.381490	1.071379	-0.000316	-0.000590	0.000000	
3716986435.043316	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986435.143050	-0.000045	0.375283	0.375238	1.071379	-0.000379	-0.000590	0.000000	
3716986435.268785	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986435.384632	-0.000045	0.462812	0.462767	1.071379	-0.000316	-0.000590	0.000000	
3716986435.484365	-0.000045	0.456560	0.456515	1.071379	-0.000254	-0.000590	0.000000	
3716986435.584098	-0.000045	0.444056	0.444011	1.071379	-0.000191	-0.000590	0.000000	
3716986435.684829	-0.000045	0.444056	0.444011	1.071379	-0.000254	-0.000590	0.000000	
3716986435.785562	-0.000045	0.444056	0.444011	1.071379	-0.000254	-0.000590	0.000000	
3716986435.886529	-0.000045	0.450308	0.450263	1.071379	-0.000191	-0.000590	0.000000	
3716986435.986266	-0.000045	0.450308	0.450263	1.071379	-0.000254	-0.000590	0.000000	
3716986436.086000	-0.000045	0.431552	0.431507	1.071379	-0.000191	-0.000590	0.000000	
3716986436.186731	-0.000045	0.431552	0.431507	1.071379	-0.000254	-0.000590	0.000000	
3716986436.286464	-0.000045	0.444056	0.444011	1.071379	-0.000316	-0.000590	0.000000	
3716986436.386205	-0.000045	0.456560	0.456515	1.071379	-0.000316	-0.000590	0.000000	
3716986436.485933	-0.000045	0.434678	0.434633	1.071379	-0.000254	-0.000590	0.000000	
3716986436.586662	-0.000045	0.456560	0.456515	1.071379	-0.000254	-0.000590	0.000000	
3716986436.686394	-0.006293	0.419048	0.412754	1.071379	-0.000191	-0.000590	0.000000	
3716986436.786131	-0.000045	0.444056	0.444011	1.071379	-0.000191	-0.000590	0.000000	
3716986436.886499	-0.000045	0.406544	0.406498	1.071379	-0.000254	-0.000590	0.000000	
3716986436.986595	-0.000045	0.381535	0.381490	1.071379	-0.000191	-0.000590	0.000000	
3716986437.086329	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986437.186094	-0.000045	0.387787	0.387742	1.071379	-0.000316	-0.000590	0.000000	
3716986437.286825	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986437.386561	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986437.486262	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986437.586024	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986437.686727	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986437.787486	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986437.887494	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986437.987232	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986438.087086	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986438.187849	-0.000045	0.381535	0.381490	1.071379	-0.000316	-0.000590	0.000000	
3716986438.288580	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986438.388346	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986438.489218	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986438.590075	-0.000045	0.406544	0.406498	1.071379	-0.000254	-0.000590	0.000000	
3716986438.690789	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986438.790688	-0.000045	0.431552	0.431507	1.071379	-0.000254	-0.000590	0.000000	
3716986438.890451	-0.000045	0.419048	0.419002	1.071379	-0.000316	-0.000590	0.000000	
3716986438.991210	-0.000045	0.381535	0.381490	1.071379	-0.000191	-0.000590	0.000000	
3716986439.092910	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986439.192649	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986439.292420	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986439.392465	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986439.492591	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986439.591990	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986439.692779	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986439.792499	-0.000045	0.381535	0.381490	1.071379	-0.000316	-0.000590	0.000000	
3716986439.892439	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986439.992173	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986440.091945	-0.000045	0.390913	0.390868	1.071379	-0.000191	-0.000590	0.000000	
3716986440.192830	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986440.293537	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986440.393262	-0.000045	0.406544	0.406498	1.071379	-0.000191	-0.000590	0.000000	
3716986440.492997	-0.000045	0.409670	0.409624	1.071379	-0.000254	-0.000590	0.000000	
3716986440.593761	-0.000045	0.431552	0.431507	1.071379	-0.000254	-0.000590	0.000000	
3716986440.693493	-0.000045	0.412796	0.412750	1.071379	-0.000191	-0.000590	0.000000	
3716986440.793254	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986440.892987	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986440.993719	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986441.093451	-0.000045	0.378409	0.378364	1.071379	-0.000316	-0.000590	0.000000	
3716986441.193221	-0.000045	0.356527	0.356482	1.071379	-0.000191	-0.000590	0.000000	
3716986441.293015	-0.000045	0.369031	0.368986	1.071379	-0.000316	-0.000590	0.000000	
3716986441.393947	-0.000045	0.400291	0.400246	1.071379	-0.000191	-0.000590	0.000000	
3716986441.494518	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986441.594530	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986441.694265	-0.000045	0.375283	0.375238	1.071379	-0.000316	-0.000590	0.000000	
3716986441.795529	-0.000045	0.375283	0.375238	1.071379	-0.000316	-0.000590	0.000000	
3716986441.895245	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986441.994979	-0.000045	0.381535	0.381490	1.071379	-0.000191	-0.000590	0.000000	
3716986442.095710	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986442.195484	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986442.295738	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986442.395878	-0.000045	0.425300	0.425255	1.071379	-0.000254	-0.000590	0.000000	
3716986442.495583	-0.000045	0.425300	0.425255	1.071379	-0.000191	-0.000590	0.000000	
3716986442.595324	-0.000045	0.425300	0.425255	1.071379	-0.000191	-0.000590	0.000000	
3716986442.695056	-0.000045	0.487820	0.487775	1.071379	-0.000191	-0.000590	0.000000	
3716986442.795787	-0.000045	0.556593	0.556548	1.071379	-0.000316	-0.000590	0.000000	
3716986442.895521	-0.000045	0.562845	0.562800	1.071379	-0.000254	-0.000590	0.000000	
3716986442.995253	-0.000045	0.525333	0.525288	1.071379	-0.000191	-0.000590	0.000000	
3716986443.094986	-0.000045	0.462812	0.462767	1.071379	-0.000191	-0.000590	0.000000	
3716986443.196714	-0.000045	0.444056	0.444011	1.071379	-0.000254	-0.000590	0.000000	
3716986443.296485	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986443.396610	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986443.496382	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986443.596116	-0.000045	0.387787	0.387742	1.071379	-0.000191	-0.000590	0.000000	
3716986443.697851	-0.000045	0.412796	0.412750	1.071379	-0.000254	-0.000590	0.000000	
3716986443.797838	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986443.897562	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986443.997295	-0.000045	0.450308	0.450263	1.071379	-0.000254	-0.000590	0.000000	
3716986444.097063	-0.000045	0.431552	0.431507	1.071379	-0.000191	-0.000590	0.000000	
3716986444.197829	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986444.297558	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986444.397290	-0.000045	0.444056	0.444011	1.071379	-0.000191	-0.000590	0.000000	
3716986444.497024	-0.000045	0.425300	0.425255	1.071379	-0.000254	-0.000590	0.000000	
3716986444.598713	-0.000045	0.400291	0.400246	1.071379	-0.000316	-0.000590	0.000000	
3716986444.698485	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986444.798217	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986444.897963	-0.000045	0.425300	0.425255	1.071379	-0.000316	-0.000590	0.000000	
3716986444.998722	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986445.098536	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986445.198274	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986445.298007	-0.000045	0.369031	0.368986	1.071379	-0.000316	-0.000590	0.000000	
3716986445.398748	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986445.498477	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986445.598204	-0.000045	0.362779	0.362734	1.071379	-0.000191	-0.000590	0.000000	
3716986445.697937	-0.000045	0.437804	0.437759	1.071379	-0.000254	-0.000590	0.000000	
3716986445.798761	-0.000045	0.412796	0.412750	1.071379	-0.000254	-0.000590	0.000000	
3716986445.898467	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986445.999646	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986446.099390	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986446.199121	-0.000045	0.356527	0.356482	1.071379	-0.000254	-0.000590	0.000000	
3716986446.300102	-0.000045	0.362779	0.362734	1.071379	-0.000254	-0.000590	0.000000	
3716986446.400825	-0.000045	0.394039	0.393994	1.071379	-0.000191	-0.000590	0.000000	
3716986446.500584	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986446.600291	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986446.700180	-0.000045	0.375283	0.375238	1.071379	-0.000191	-0.000590	0.000000	
3716986446.801911	-0.000045	0.406544	0.406498	1.071379	-0.000254	-0.000590	0.000000	
3716986446.901642	-0.000045	0.469064	0.469019	1.071379	-0.000254	-0.000590	0.000000	
3716986447.001407	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986447.101139	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986447.202871	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986447.302654	-0.000045	0.381535	0.381490	1.071379	-0.000316	-0.000590	0.000000	
3716986447.402359	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986447.502121	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986447.603827	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986447.703738	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986447.803437	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986447.903199	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986448.002952	-0.000045	0.406544	0.406498	1.071379	-0.000254	-0.000590	0.000000	
3716986448.103677	-0.000045	0.369031	0.368986	1.071379	-0.000191	-0.000590	0.000000	
3716986448.203589	-0.000045	0.369031	0.368986	1.071379	-0.000254	-0.000590	0.000000	
3716986448.303295	-0.000045	0.412796	0.412750	1.071379	-0.000191	-0.000590	0.000000	
3716986448.403027	-0.000045	0.394039	0.393994	1.071379	-0.000316	-0.000590	0.000000	
3716986448.503789	-0.000045	0.375283	0.375238	1.071379	-0.000129	-0.000590	0.000000	
3716986448.603492	-0.000045	0.387787	0.387742	1.071379	-0.000254	-0.000590	0.000000	
3716986448.703258	-0.000045	0.375283	0.375238	1.071379	-0.000254	-0.000590	0.000000	
3716986448.803563	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986448.903491	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986449.003331	-0.000045	0.412796	0.412750	1.071379	-0.000191	-0.000590	0.000000	
3716986449.103256	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986449.202991	-0.000045	0.431552	0.431507	1.071379	-0.000254	-0.000590	0.000000	
3716986449.304322	-0.000045	0.431552	0.431507	1.071379	-0.000316	-0.000590	0.000000	
3716986449.404085	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986449.504815	-0.000045	0.384661	0.384616	1.071379	-0.000254	-0.000590	0.000000	
3716986449.604926	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986449.705644	-0.000045	0.381535	0.381490	1.071379	-0.000254	-0.000590	0.000000	
3716986449.805578	-0.000045	0.381535	0.381490	1.071379	-0.000316	-0.000590	0.000000	
3716986449.906768	-0.000045	0.400291	0.400246	1.071379	-0.000191	-0.000590	0.000000	
3716986450.006502	-0.000045	0.394039	0.393994	1.071379	-0.000254	-0.000590	0.000000	
3716986450.106271	-0.000045	0.400291	0.400246	1.071379	-0.000254	-0.000590	0.000000	
3716986450.205975	-0.000045	0.356527	0.356482	0.984137	2.047793	-0.000590	0.000000	
3716986450.307703	-0.000045	0.375283	0.375238	0.984137	2.047793	-0.000590	0.000000	
3716986450.407468	-0.000045	0.412796	0.412750	0.958826	2.047793	-0.000590	0.000000	
3716986450.507169	-0.000045	0.394039	0.393994	0.966317	2.047793	-0.000590	0.000000	
3716986450.606933	-0.000045	0.356527	0.356482	0.992546	2.047793	-0.000590	0.000000	
3716986450.707664	-0.000045	0.362779	0.362734	0.968877	2.047793	-0.000590	0.000000	
3716986450.807477	-0.000045	0.412796	0.412750	0.968877	2.047793	-0.000590	0.000000	
3716986450.907211	-0.000045	0.462812	0.462767	0.968877	2.047793	-0.000590	0.000000	
3716986451.006949	-0.000045	0.500324	0.500279	0.965645	2.047793	-0.000590	0.000000	
3716986451.107683	-0.000045	0.450308	0.450263	0.971896	2.047793	-0.000590	0.000000	
3716986451.208855	-0.000045	0.381535	0.381490	0.971896	2.047793	-0.000590	0.000000	
3716986451.308588	-0.000045	0.369031	0.368986	0.971896	2.047793	-0.000590	0.000000	
3716986451.408331	-0.000045	0.381535	0.381490	0.971896	2.047793	-0.000590	0.000000	
3716986451.508062	-0.000045	0.412796	0.412750	0.971896	2.047793	-0.000590	0.000000	
3716986451.609790	-0.000045	0.362779	0.362734	0.987521	2.047793	-0.000590	0.000000	
3716986451.710621	-0.000045	0.381535	0.381490	0.987521	2.047793	-0.000590	0.000000	
3716986451.810548	-0.000045	0.381535	0.381490	0.987521	2.047793	-0.000590	0.000000	
3716986451.910276	-0.000045	0.369031	0.368986	0.987521	2.047793	-0.000590	0.000000	
3716986452.011015	-0.000045	0.400291	0.400246	0.987521	2.047793	-0.000590	0.000000	
3716986452.112709	-0.000045	0.381535	0.381490	0.987521	2.047793	-0.000590	0.000000	
3716986452.212501	-0.000045	0.372157	0.372112	0.987521	2.047793	-0.000590	0.000000	
3716986452.312208	-0.000045	0.369031	0.368986	0.987521	2.047793	-0.000590	0.000000	
3716986452.411953	-0.000045	0.381535	0.381490	0.987521	2.047793	-0.000590	0.000000	
3716986452.512703	-0.000045	0.406544	0.406498	0.987521	2.047793	-0.000590	0.000000	
3716986452.612405	-0.000045	0.381535	0.381490	0.987521	2.047793	-0.000590	0.000000	
3716986452.712147	-0.000045	0.394039	0.393994	0.979179	2.047793	-0.000590	0.000000	
3716986452.812922	-0.000045	0.394039	0.393994	0.979179	2.047793	-0.000590	0.000000	
3716986452.912649	-0.000045	0.381535	0.381490	0.979179	2.047793	-0.000590	0.000000	
3716986453.012439	-0.000045	0.412796	0.412750	0.979179	2.047793	-0.000590	0.000000	
3716986453.112170	-0.000045	0.400291	0.400246	0.979179	2.047793	-0.000590	0.000000	
3716986453.213153	-0.000045	0.381535	0.381490	0.979179	2.047793	-0.000590	0.000000	
3716986453.312924	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986453.413695	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986453.513427	-0.000045	0.400291	0.400246	0.979179	2.047793	-0.000590	0.000000	
3716986453.613191	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986453.713001	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986453.813740	-0.000045	0.378409	0.378364	0.979179	2.047793	-0.000590	0.000000	
3716986453.913495	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986454.013229	-0.000045	0.406544	0.406498	0.979179	2.047793	-0.000590	0.000000	
3716986454.113023	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986454.213355	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986454.313088	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986454.413805	-0.000045	0.431552	0.431507	0.979179	2.047793	-0.000590	0.000000	
3716986454.513534	-0.000045	0.450308	0.450263	0.979179	2.047793	-0.000590	0.000000	
3716986454.613338	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986454.713096	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986454.813866	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986454.913581	-0.000045	0.384661	0.384616	0.979179	2.047793	-0.000590	0.000000	
3716986455.013303	-0.000045	0.400291	0.400246	0.979179	2.047793	-0.000590	0.000000	
3716986455.113103	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986455.214836	-0.000045	0.387787	0.387742	0.979179	2.047793	-0.000590	0.000000	
3716986455.315706	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986455.415718	-0.000045	0.362779	0.362734	0.979179	2.047793	-0.000590	0.000000	
3716986455.515552	-0.000045	0.406544	0.406498	0.979179	2.047793	-0.000590	0.000000	
3716986455.615769	-0.000045	0.362779	0.362734	0.979179	2.047793	-0.000590	0.000000	
3716986455.715493	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986455.815261	-0.000045	0.381535	0.381490	0.979179	2.047793	-0.000590	0.000000	
3716986455.914999	-0.000045	0.369031	0.368986	0.979179	2.047793	-0.000590	0.000000	
3716986456.015191	-0.000045	0.444056	0.444011	0.979179	2.047793	-0.000590	0.000000	
3716986456.115511	-0.000045	0.431552	0.431507	0.979179	2.047793	-0.000590	0.000000	
3716986456.215314	-0.000045	0.375283	0.375238	0.979179	2.047793	-0.000590	0.000000	
3716986456.315045	-0.000045	0.362779	0.362734	0.979179	2.047793	-0.000590	0.000000	
3716986456.415031	-0.006293	0.381535	0.375242	0.979179	2.047793	-0.000590	0.000000	
3716986456.515805	-0.006293	0.412796	0.406502	0.659502	2.047793	-0.000590	0.000000	
3716986456.615504	0.574790	0.131453	0.706243	0.712603	2.047793	-0.000590	0.000000	
3716986456.715239	0.687258	0.018916	0.706174	0.712603	2.047793	-0.000590	0.000000	
3716986456.814997	0.699755	-0.006093	0.693662	0.712603	2.047793	-0.000590	0.000000	
3716986456.916081	0.681010	0.175217	0.856227	0.687087	2.047793	-0.000590	0.000000	
3716986457.016154	-11.696703	5.898981	-5.797722	0.957525	2.047793	-0.000590	0.000000	
3716986457.115955	-0.131258	0.819180	0.687922	0.957525	2.047793	-0.000590	0.000000	
3716986457.216689	0.549798	0.125201	0.674998	0.957525	2.047793	-0.000590	0.000000	
